GenOpt(R) Version 3.1.1, March 29, 2016

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2016, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of GPSHookeJeeves algorithm
Start time: Thu Oct 26 09:30:01 EET 2017

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	f(x)	c1	c2	cs1	cs2	RPar	RSer
797	87	7	1	0.285021737926159	0.005511	3.83E-4	0.9084	0.003868	409.6	0.00328	Cost reduced     at cs2-dcs2.
798	87	8	1	0.28502151581024476	0.005511	3.83E-4	0.9084	0.003868	409.7	0.00328	Cost reduced     at RPar+dRPar.
799	87	9	1	0.28508139062733634	0.005511	3.83E-4	0.9084	0.003868	409.7	0.00329	Cost not reduced at RSer+dRSer.
800	87	10	1	0.28504180248346045	0.005511	3.83E-4	0.9084	0.003868	409.7	0.00327	Cost not reduced at RSer-dRSer.
798	87	11	1	0.28502151581024476	0.005511	3.83E-4	0.9084	0.003868	409.7	0.00328	Global search reduced cost.
801	88	1	1	0.2836215328370321	0.005512	3.8E-4	0.9121	0.003842	413.5	0.00332	Exploration base, Delta = 1.0.
802	88	2	1	0.2836699018599829	0.005511	3.8E-4	0.9121	0.003842	413.5	0.00332	Cost not reduced at c1-dc1.
803	88	3	1	0.28391050047028804	0.005513	3.8E-4	0.9121	0.003842	413.5	0.00332	Cost not reduced at c1+dc1.
804	88	4	1	0.28368110690849335	0.005512	3.81E-4	0.9121	0.003842	413.5	0.00332	Cost not reduced at c2+dc2.
805	88	5	1	0.283629461136011	0.005512	3.79E-4	0.9121	0.003842	413.5	0.00332	Cost not reduced at c2-dc2.
806	88	6	1	0.2835965024945078	0.005512	3.8E-4	0.9122	0.003842	413.5	0.00332	Cost reduced     at cs1+dcs1.
807	88	7	1	0.28362757673982586	0.005512	3.8E-4	0.9122	0.003841	413.5	0.00332	Cost not reduced at cs2-dcs2.
808	88	8	1	0.28362555723468613	0.005512	3.8E-4	0.9122	0.003843	413.5	0.00332	Cost not reduced at cs2+dcs2.
809	88	9	1	0.2835962813924294	0.005512	3.8E-4	0.9122	0.003842	413.6	0.00332	Cost reduced     at RPar+dRPar.
810	88	10	1	0.28369090831528226	0.005512	3.8E-4	0.9122	0.003842	413.6	0.00333	Cost not reduced at RSer+dRSer.
811	88	11	1	0.28359769012301744	0.005512	3.8E-4	0.9122	0.003842	413.6	0.00331	Cost not reduced at RSer-dRSer.
809	88	12	1	0.2835962813924294	0.005512	3.8E-4	0.9122	0.003842	413.6	0.00332	Global search reduced cost.
812	89	1	1	0.28218389577528946	0.005513	3.77E-4	0.916	0.003816	417.5	0.00336	Exploration base, Delta = 1.0.
813	89	2	1	0.28225520713102276	0.005512	3.77E-4	0.916	0.003816	417.5	0.00336	Cost not reduced at c1-dc1.
814	89	3	1	0.28261287962177367	0.005514	3.77E-4	0.916	0.003816	417.5	0.00336	Cost not reduced at c1+dc1.
815	89	4	1	0.28244688678257834	0.005513	3.78E-4	0.916	0.003816	417.5	0.00336	Cost not reduced at c2+dc2.
816	89	5	1	0.2821940605483488	0.005513	3.76E-4	0.916	0.003816	417.5	0.00336	Cost not reduced at c2-dc2.
817	89	6	1	0.28215988398216646	0.005513	3.77E-4	0.9161	0.003816	417.5	0.00336	Cost reduced     at cs1+dcs1.
818	89	7	1	0.2821870155322371	0.005513	3.77E-4	0.9161	0.003815	417.5	0.00336	Cost not reduced at cs2-dcs2.
819	89	8	1	0.28220914650413853	0.005513	3.77E-4	0.9161	0.003817	417.5	0.00336	Cost not reduced at cs2+dcs2.
820	89	9	1	0.2821596635244056	0.005513	3.77E-4	0.9161	0.003816	417.6	0.00336	Cost reduced     at RPar+dRPar.
821	89	10	1	0.2822762255431374	0.005513	3.77E-4	0.9161	0.003816	417.6	0.00337	Cost not reduced at RSer+dRSer.
822	89	11	1	0.28214034621602657	0.005513	3.77E-4	0.9161	0.003816	417.6	0.00335	Cost reduced     at RSer-dRSer.
822	89	12	1	0.28214034621602657	0.005513	3.77E-4	0.9161	0.003816	417.6	0.00335	Global search reduced cost.
823	90	1	1	0.28082723701633827	0.005514	3.74E-4	0.92	0.00379	421.6	0.00338	Exploration base, Delta = 1.0.
824	90	2	1	0.28064793457995996	0.005513	3.74E-4	0.92	0.00379	421.6	0.00338	Cost reduced     at c1-dc1.
825	90	3	1	0.28063014356140265	0.005513	3.75E-4	0.92	0.00379	421.6	0.00338	Cost reduced     at c2+dc2.
826	90	4	1	0.2806050627764362	0.005513	3.75E-4	0.9201	0.00379	421.6	0.00338	Cost reduced     at cs1+dcs1.
827	90	5	1	0.28057561142293436	0.005513	3.75E-4	0.9201	0.003789	421.6	0.00338	Cost reduced     at cs2-dcs2.
828	90	6	1	0.2805753949342457	0.005513	3.75E-4	0.9201	0.003789	421.7	0.00338	Cost reduced     at RPar+dRPar.
829	90	7	1	0.2805132213512404	0.005513	3.75E-4	0.9201	0.003789	421.7	0.00337	Cost reduced     at RSer-dRSer.
829	90	8	1	0.2805132213512404	0.005513	3.75E-4	0.9201	0.003789	421.7	0.00337	Global search reduced cost.
830	91	1	1	0.27890613525549385	0.005513	3.73E-4	0.9241	0.003762	425.8	0.00339	Exploration base, Delta = 1.0.
831	91	2	1	0.2789794870113933	0.005512	3.73E-4	0.9241	0.003762	425.8	0.00339	Cost not reduced at c1-dc1.
832	91	3	1	0.2791167567281549	0.005514	3.73E-4	0.9241	0.003762	425.8	0.00339	Cost not reduced at c1+dc1.
833	91	4	1	0.2788988925559192	0.005513	3.74E-4	0.9241	0.003762	425.8	0.00339	Cost reduced     at c2+dc2.
834	91	5	1	0.27886961592102605	0.005513	3.74E-4	0.9242	0.003762	425.8	0.00339	Cost reduced     at cs1+dcs1.
835	91	6	1	0.2788520571276984	0.005513	3.74E-4	0.9242	0.003761	425.8	0.00339	Cost reduced     at cs2-dcs2.
836	91	7	1	0.27885185621854836	0.005513	3.74E-4	0.9242	0.003761	425.9	0.00339	Cost reduced     at RPar+dRPar.
837	91	8	1	0.2788361620690856	0.005513	3.74E-4	0.9242	0.003761	425.9	0.00338	Cost reduced     at RSer-dRSer.
837	91	9	1	0.2788361620690856	0.005513	3.74E-4	0.9242	0.003761	425.9	0.00338	Global search reduced cost.
838	92	1	1	0.27752300678128283	0.005513	3.73E-4	0.9283	0.003733	430.1	0.00339	Exploration base, Delta = 1.0.
839	92	2	1	0.277319828502255	0.005512	3.73E-4	0.9283	0.003733	430.1	0.00339	Cost reduced     at c1-dc1.
840	92	3	1	0.2773092558532686	0.005512	3.74E-4	0.9283	0.003733	430.1	0.00339	Cost reduced     at c2+dc2.
841	92	4	1	0.27727831776839096	0.005512	3.74E-4	0.9284	0.003733	430.1	0.00339	Cost reduced     at cs1+dcs1.
842	92	5	1	0.27726882574807243	0.005512	3.74E-4	0.9284	0.003732	430.1	0.00339	Cost reduced     at cs2-dcs2.
843	92	6	1	0.27726863397904683	0.005512	3.74E-4	0.9284	0.003732	430.2	0.00339	Cost reduced     at RPar+dRPar.
844	92	7	1	0.27731647204767196	0.005512	3.74E-4	0.9284	0.003732	430.2	0.00338	Cost not reduced at RSer-dRSer.
845	92	8	1	0.277247244792759	0.005512	3.74E-4	0.9284	0.003732	430.2	0.0034	Cost reduced     at RSer+dRSer.
845	92	9	1	0.277247244792759	0.005512	3.74E-4	0.9284	0.003732	430.2	0.0034	Global search reduced cost.
846	93	1	1	0.27559015768659617	0.005511	3.74E-4	0.9326	0.003703	434.5	0.00342	Exploration base, Delta = 1.0.
847	93	2	1	0.27569857447847707	0.00551	3.74E-4	0.9326	0.003703	434.5	0.00342	Cost not reduced at c1-dc1.
848	93	3	1	0.2757714731484353	0.005512	3.74E-4	0.9326	0.003703	434.5	0.00342	Cost not reduced at c1+dc1.
849	93	4	1	0.2755711320426994	0.005511	3.75E-4	0.9326	0.003703	434.5	0.00342	Cost reduced     at c2+dc2.
850	93	5	1	0.27553899542895394	0.005511	3.75E-4	0.9327	0.003703	434.5	0.00342	Cost reduced     at cs1+dcs1.
851	93	6	1	0.2755313741736312	0.005511	3.75E-4	0.9327	0.003702	434.5	0.00342	Cost reduced     at cs2-dcs2.
852	93	7	1	0.2755311837717383	0.005511	3.75E-4	0.9327	0.003702	434.6	0.00342	Cost reduced     at RPar+dRPar.
853	93	8	1	0.27550540622754693	0.005511	3.75E-4	0.9327	0.003702	434.6	0.00343	Cost reduced     at RSer+dRSer.
853	93	9	1	0.27550540622754693	0.005511	3.75E-4	0.9327	0.003702	434.6	0.00343	Global search reduced cost.
854	94	1	1	0.2736091500173153	0.00551	3.76E-4	0.937	0.003672	439.0	0.00346	Exploration base, Delta = 1.0.
855	94	2	1	0.2737540277830178	0.005509	3.76E-4	0.937	0.003672	439.0	0.00346	Cost not reduced at c1-dc1.
856	94	3	1	0.2735658645730279	0.005511	3.76E-4	0.937	0.003672	439.0	0.00346	Cost reduced     at c1+dc1.
857	94	4	1	0.2735617518868819	0.005511	3.77E-4	0.937	0.003672	439.0	0.00346	Cost reduced     at c2+dc2.
858	94	5	1	0.2735277407822691	0.005511	3.77E-4	0.9371	0.003672	439.0	0.00346	Cost reduced     at cs1+dcs1.
859	94	6	1	0.27352434874497134	0.005511	3.77E-4	0.9371	0.003671	439.0	0.00346	Cost reduced     at cs2-dcs2.
860	94	7	1	0.2735241695492769	0.005511	3.77E-4	0.9371	0.003671	439.1	0.00346	Cost reduced     at RPar+dRPar.
861	94	8	1	0.27348784282895133	0.005511	3.77E-4	0.9371	0.003671	439.1	0.00347	Cost reduced     at RSer+dRSer.
861	94	9	1	0.27348784282895133	0.005511	3.77E-4	0.9371	0.003671	439.1	0.00347	Global search reduced cost.
862	95	1	1	0.27139208890116995	0.005511	3.79E-4	0.9415	0.00364	443.6	0.00351	Exploration base, Delta = 1.0.
863	95	2	1	0.27125180409516403	0.005512	3.79E-4	0.9415	0.00364	443.6	0.00351	Cost reduced     at c1+dc1.
864	95	3	1	0.2712993910576127	0.005512	3.8E-4	0.9415	0.00364	443.6	0.00351	Cost not reduced at c2+dc2.
865	95	4	1	0.2714473899899821	0.005512	3.78E-4	0.9415	0.00364	443.6	0.00351	Cost not reduced at c2-dc2.
866	95	5	1	0.271215581030856	0.005512	3.79E-4	0.9416	0.00364	443.6	0.00351	Cost reduced     at cs1+dcs1.
867	95	6	1	0.2712170353276794	0.005512	3.79E-4	0.9416	0.003639	443.6	0.00351	Cost not reduced at cs2-dcs2.
868	95	7	1	0.27121595581464275	0.005512	3.79E-4	0.9416	0.003641	443.6	0.00351	Cost not reduced at cs2+dcs2.
869	95	8	1	0.2712154218880227	0.005512	3.79E-4	0.9416	0.00364	443.7	0.00351	Cost reduced     at RPar+dRPar.
870	95	9	1	0.27123973432637194	0.005512	3.79E-4	0.9416	0.00364	443.7	0.00352	Cost not reduced at RSer+dRSer.
871	95	10	1	0.2712766272231431	0.005512	3.79E-4	0.9416	0.00364	443.7	0.0035	Cost not reduced at RSer-dRSer.
869	95	11	1	0.2712154218880227	0.005512	3.79E-4	0.9416	0.00364	443.7	0.00351	Global search reduced cost.
872	96	1	1	0.26975349186575404	0.005513	3.81E-4	0.9461	0.003609	448.3	0.00355	Exploration base, Delta = 1.0.
873	96	2	1	0.27006730745729124	0.005514	3.81E-4	0.9461	0.003609	448.3	0.00355	Cost not reduced at c1+dc1.
874	96	3	1	0.26951779724611774	0.005512	3.81E-4	0.9461	0.003609	448.3	0.00355	Cost reduced     at c1-dc1.
875	96	4	1	0.2695888510214979	0.005512	3.82E-4	0.9461	0.003609	448.3	0.00355	Cost not reduced at c2+dc2.
876	96	5	1	0.26945640885044225	0.005512	3.8E-4	0.9461	0.003609	448.3	0.00355	Cost reduced     at c2-dc2.
877	96	6	1	0.26941927230792706	0.005512	3.8E-4	0.9462	0.003609	448.3	0.00355	Cost reduced     at cs1+dcs1.
878	96	7	1	0.2694223186264567	0.005512	3.8E-4	0.9462	0.003608	448.3	0.00355	Cost not reduced at cs2-dcs2.
879	96	8	1	0.2694181255551837	0.005512	3.8E-4	0.9462	0.00361	448.3	0.00355	Cost reduced     at cs2+dcs2.
880	96	9	1	0.26941797413302176	0.005512	3.8E-4	0.9462	0.00361	448.4	0.00355	Cost reduced     at RPar+dRPar.
881	96	10	1	0.26938591484265034	0.005512	3.8E-4	0.9462	0.00361	448.4	0.00356	Cost reduced     at RSer+dRSer.
881	96	11	1	0.26938591484265034	0.005512	3.8E-4	0.9462	0.00361	448.4	0.00356	Global search reduced cost.
882	97	1	1	0.26760697927148447	0.005512	3.81E-4	0.9508	0.00358	453.1	0.00361	Exploration base, Delta = 1.0.
883	97	2	1	0.2677373569805273	0.005511	3.81E-4	0.9508	0.00358	453.1	0.00361	Cost not reduced at c1-dc1.
884	97	3	1	0.2678024508369802	0.005513	3.81E-4	0.9508	0.00358	453.1	0.00361	Cost not reduced at c1+dc1.
885	97	4	1	0.2675590963903166	0.005512	3.8E-4	0.9508	0.00358	453.1	0.00361	Cost reduced     at c2-dc2.
886	97	5	1	0.2675274475988592	0.005512	3.8E-4	0.9509	0.00358	453.1	0.00361	Cost reduced     at cs1+dcs1.
887	97	6	1	0.26754302619019993	0.005512	3.8E-4	0.9509	0.003581	453.1	0.00361	Cost not reduced at cs2+dcs2.
888	97	7	1	0.26751365202922855	0.005512	3.8E-4	0.9509	0.003579	453.1	0.00361	Cost reduced     at cs2-dcs2.
889	97	8	1	0.26751349346864994	0.005512	3.8E-4	0.9509	0.003579	453.2	0.00361	Cost reduced     at RPar+dRPar.
890	97	9	1	0.26753901414779785	0.005512	3.8E-4	0.9509	0.003579	453.2	0.00362	Cost not reduced at RSer+dRSer.
891	97	10	1	0.26751344872528243	0.005512	3.8E-4	0.9509	0.003579	453.2	0.0036	Cost reduced     at RSer-dRSer.
891	97	11	1	0.26751344872528243	0.005512	3.8E-4	0.9509	0.003579	453.2	0.0036	Global search reduced cost.
892	98	1	1	0.2656351709188106	0.005512	3.8E-4	0.9556	0.003548	458.0	0.00364	Exploration base, Delta = 1.0.
893	98	2	1	0.26575913228509923	0.005511	3.8E-4	0.9556	0.003548	458.0	0.00364	Cost not reduced at c1-dc1.
894	98	3	1	0.2656359512225527	0.005513	3.8E-4	0.9556	0.003548	458.0	0.00364	Cost not reduced at c1+dc1.
895	98	4	1	0.2658242961725948	0.005512	3.79E-4	0.9556	0.003548	458.0	0.00364	Cost not reduced at c2-dc2.
896	98	5	1	0.2654929551220605	0.005512	3.81E-4	0.9556	0.003548	458.0	0.00364	Cost reduced     at c2+dc2.
897	98	6	1	0.2656601963364901	0.005512	3.81E-4	0.9557	0.003548	458.0	0.00364	Cost not reduced at cs1+dcs1.
898	98	7	1	0.2655279351894682	0.005512	3.81E-4	0.9555	0.003548	458.0	0.00364	Cost not reduced at cs1-dcs1.
899	98	8	1	0.2654878291557893	0.005512	3.81E-4	0.9556	0.003547	458.0	0.00364	Cost reduced     at cs2-dcs2.
900	98	9	1	0.26548768629108743	0.005512	3.81E-4	0.9556	0.003547	458.1	0.00364	Cost reduced     at RPar+dRPar.
901	98	10	1	0.26582318372548025	0.005512	3.81E-4	0.9556	0.003547	458.1	0.00363	Cost not reduced at RSer-dRSer.
902	98	11	1	0.2654831665830037	0.005512	3.81E-4	0.9556	0.003547	458.1	0.00365	Cost reduced     at RSer+dRSer.
902	98	12	1	0.2654831665830037	0.005512	3.81E-4	0.9556	0.003547	458.1	0.00365	Global search reduced cost.
903	99	1	1	0.2639889777203525	0.005512	3.82E-4	0.9603	0.003515	463.0	0.0037	Exploration base, Delta = 1.0.
904	99	2	1	0.2640272297405657	0.005511	3.82E-4	0.9603	0.003515	463.0	0.0037	Cost not reduced at c1-dc1.
905	99	3	1	0.26421352028402606	0.005513	3.82E-4	0.9603	0.003515	463.0	0.0037	Cost not reduced at c1+dc1.
906	99	4	1	0.264060668902013	0.005512	3.83E-4	0.9603	0.003515	463.0	0.0037	Cost not reduced at c2+dc2.
907	99	5	1	0.26392717621073747	0.005512	3.81E-4	0.9603	0.003515	463.0	0.0037	Cost reduced     at c2-dc2.
908	99	6	1	0.26389632048512035	0.005512	3.81E-4	0.9604	0.003515	463.0	0.0037	Cost reduced     at cs1+dcs1.
909	99	7	1	0.2638786670740126	0.005512	3.81E-4	0.9604	0.003514	463.0	0.0037	Cost reduced     at cs2-dcs2.
910	99	8	1	0.26387851884531893	0.005512	3.81E-4	0.9604	0.003514	463.1	0.0037	Cost reduced     at RPar+dRPar.
911	99	9	1	0.26392430896276564	0.005512	3.81E-4	0.9604	0.003514	463.1	0.00371	Cost not reduced at RSer+dRSer.
912	99	10	1	0.26385856650064504	0.005512	3.81E-4	0.9604	0.003514	463.1	0.00369	Cost reduced     at RSer-dRSer.
912	99	11	1	0.26385856650064504	0.005512	3.81E-4	0.9604	0.003514	463.1	0.00369	Global search reduced cost.
913	100	1	1	0.2619237889528438	0.005512	3.81E-4	0.9652	0.003481	468.1	0.00373	Exploration base, Delta = 1.0.
914	100	2	1	0.26194024668295146	0.005511	3.81E-4	0.9652	0.003481	468.1	0.00373	Cost not reduced at c1-dc1.
915	100	3	1	0.2621613820322341	0.005513	3.81E-4	0.9652	0.003481	468.1	0.00373	Cost not reduced at c1+dc1.
916	100	4	1	0.2620868473000549	0.005512	3.8E-4	0.9652	0.003481	468.1	0.00373	Cost not reduced at c2-dc2.
917	100	5	1	0.26199848369500084	0.005512	3.82E-4	0.9652	0.003481	468.1	0.00373	Cost not reduced at c2+dc2.
918	100	6	1	0.2618891090099365	0.005512	3.81E-4	0.9653	0.003481	468.1	0.00373	Cost reduced     at cs1+dcs1.
919	100	7	1	0.26188096999491267	0.005512	3.81E-4	0.9653	0.00348	468.1	0.00373	Cost reduced     at cs2-dcs2.
920	100	8	1	0.2618808348011257	0.005512	3.81E-4	0.9653	0.00348	468.2	0.00373	Cost reduced     at RPar+dRPar.
921	100	9	1	0.2618930182873612	0.005512	3.81E-4	0.9653	0.00348	468.2	0.00372	Cost not reduced at RSer-dRSer.
922	100	10	1	0.2619104554788764	0.005512	3.81E-4	0.9653	0.00348	468.2	0.00374	Cost not reduced at RSer+dRSer.
920	100	11	1	0.2618808348011257	0.005512	3.81E-4	0.9653	0.00348	468.2	0.00373	Global search reduced cost.
923	101	1	1	0.2602000220237149	0.005512	3.81E-4	0.9702	0.003446	473.3	0.00377	Exploration base, Delta = 1.0.
924	101	2	1	0.259945108915892	0.005511	3.81E-4	0.9702	0.003446	473.3	0.00377	Cost reduced     at c1-dc1.
925	101	3	1	0.25985586850171194	0.005511	3.8E-4	0.9702	0.003446	473.3	0.00377	Cost reduced     at c2-dc2.
926	101	4	1	0.259821354146061	0.005511	3.8E-4	0.9703	0.003446	473.3	0.00377	Cost reduced     at cs1+dcs1.
927	101	5	1	0.2598095626341348	0.005511	3.8E-4	0.9703	0.003445	473.3	0.00377	Cost reduced     at cs2-dcs2.
928	101	6	1	0.2598094167184903	0.005511	3.8E-4	0.9703	0.003445	473.4	0.00377	Cost reduced     at RPar+dRPar.
929	101	7	1	0.2598022659172655	0.005511	3.8E-4	0.9703	0.003445	473.4	0.00376	Cost reduced     at RSer-dRSer.
929	101	8	1	0.2598022659172655	0.005511	3.8E-4	0.9703	0.003445	473.4	0.00376	Global search reduced cost.
930	102	1	1	0.25774852478476296	0.00551	3.79E-4	0.9753	0.00341	478.6	0.00379	Exploration base, Delta = 1.0.
931	102	2	1	0.25749288597968106	0.005509	3.79E-4	0.9753	0.00341	478.6	0.00379	Cost reduced     at c1-dc1.
932	102	3	1	0.2574980809600744	0.005509	3.78E-4	0.9753	0.00341	478.6	0.00379	Cost not reduced at c2-dc2.
933	102	4	1	0.2576062303224089	0.005509	3.8E-4	0.9753	0.00341	478.6	0.00379	Cost not reduced at c2+dc2.
934	102	5	1	0.25745531537374844	0.005509	3.79E-4	0.9754	0.00341	478.6	0.00379	Cost reduced     at cs1+dcs1.
935	102	6	1	0.2574490908086097	0.005509	3.79E-4	0.9754	0.003409	478.6	0.00379	Cost reduced     at cs2-dcs2.
936	102	7	1	0.2574489368113975	0.005509	3.79E-4	0.9754	0.003409	478.7	0.00379	Cost reduced     at RPar+dRPar.
937	102	8	1	0.25754401792671777	0.005509	3.79E-4	0.9754	0.003409	478.7	0.00378	Cost not reduced at RSer-dRSer.
938	102	9	1	0.2574640766810941	0.005509	3.79E-4	0.9754	0.003409	478.7	0.0038	Cost not reduced at RSer+dRSer.
936	102	10	1	0.2574489368113975	0.005509	3.79E-4	0.9754	0.003409	478.7	0.00379	Global search reduced cost.
939	103	1	1	0.2555112713274405	0.005507	3.78E-4	0.9805	0.003373	484.0	0.00382	Exploration base, Delta = 1.0.
940	103	2	1	0.25560856718221064	0.005506	3.78E-4	0.9805	0.003373	484.0	0.00382	Cost not reduced at c1-dc1.
941	103	3	1	0.2553954086899072	0.005508	3.78E-4	0.9805	0.003373	484.0	0.00382	Cost reduced     at c1+dc1.
942	103	4	1	0.25545540666423905	0.005508	3.77E-4	0.9805	0.003373	484.0	0.00382	Cost not reduced at c2-dc2.
943	103	5	1	0.2553709591138375	0.005508	3.79E-4	0.9805	0.003373	484.0	0.00382	Cost reduced     at c2+dc2.
944	103	6	1	0.2553381579552377	0.005508	3.79E-4	0.9806	0.003373	484.0	0.00382	Cost reduced     at cs1+dcs1.
945	103	7	1	0.2553232920243407	0.005508	3.79E-4	0.9806	0.003372	484.0	0.00382	Cost reduced     at cs2-dcs2.
946	103	8	1	0.25532313393249123	0.005508	3.79E-4	0.9806	0.003372	484.1	0.00382	Cost reduced     at RPar+dRPar.
947	103	9	1	0.2553361366913126	0.005508	3.79E-4	0.9806	0.003372	484.1	0.00381	Cost not reduced at RSer-dRSer.
948	103	10	1	0.2553365407847858	0.005508	3.79E-4	0.9806	0.003372	484.1	0.00383	Cost not reduced at RSer+dRSer.
946	103	11	1	0.25532313393249123	0.005508	3.79E-4	0.9806	0.003372	484.1	0.00382	Global search reduced cost.
949	104	1	1	0.253168891008025	0.005507	3.79E-4	0.9858	0.003335	489.5	0.00385	Exploration base, Delta = 1.0.
950	104	2	1	0.25308461125555687	0.005508	3.79E-4	0.9858	0.003335	489.5	0.00385	Cost reduced     at c1+dc1.
951	104	3	1	0.25297375752762175	0.005508	3.8E-4	0.9858	0.003335	489.5	0.00385	Cost reduced     at c2+dc2.
952	104	4	1	0.252935964913176	0.005508	3.8E-4	0.9859	0.003335	489.5	0.00385	Cost reduced     at cs1+dcs1.
953	104	5	1	0.2530477775007062	0.005508	3.8E-4	0.9859	0.003334	489.5	0.00385	Cost not reduced at cs2-dcs2.
954	104	6	1	0.25306916845481525	0.005508	3.8E-4	0.9859	0.003336	489.5	0.00385	Cost not reduced at cs2+dcs2.
955	104	7	1	0.25293582405723486	0.005508	3.8E-4	0.9859	0.003335	489.6	0.00385	Cost reduced     at RPar+dRPar.
956	104	8	1	0.2531062523866627	0.005508	3.8E-4	0.9859	0.003335	489.6	0.00384	Cost not reduced at RSer-dRSer.
957	104	9	1	0.25303053382819973	0.005508	3.8E-4	0.9859	0.003335	489.6	0.00386	Cost not reduced at RSer+dRSer.
955	104	10	1	0.25293582405723486	0.005508	3.8E-4	0.9859	0.003335	489.6	0.00385	Global search reduced cost.
958	105	1	1	0.25071220877255823	0.005508	3.81E-4	0.9912	0.003298	495.1	0.00388	Exploration base, Delta = 1.0.
959	105	2	1	0.25076768798718746	0.005509	3.81E-4	0.9912	0.003298	495.1	0.00388	Cost not reduced at c1+dc1.
960	105	3	1	0.25068574353647494	0.005507	3.81E-4	0.9912	0.003298	495.1	0.00388	Cost reduced     at c1-dc1.
961	105	4	1	0.2508153196310877	0.005507	3.82E-4	0.9912	0.003298	495.1	0.00388	Cost not reduced at c2+dc2.
962	105	5	1	0.2506857123621216	0.005507	3.8E-4	0.9912	0.003298	495.1	0.00388	Cost reduced     at c2-dc2.
963	105	6	1	0.25064817739108347	0.005507	3.8E-4	0.9913	0.003298	495.1	0.00388	Cost reduced     at cs1+dcs1.
964	105	7	1	0.25064665014581966	0.005507	3.8E-4	0.9913	0.003297	495.1	0.00388	Cost reduced     at cs2-dcs2.
965	105	8	1	0.25064650982116404	0.005507	3.8E-4	0.9913	0.003297	495.2	0.00388	Cost reduced     at RPar+dRPar.
966	105	9	1	0.2505715237590682	0.005507	3.8E-4	0.9913	0.003297	495.2	0.00387	Cost reduced     at RSer-dRSer.
966	105	10	1	0.2505715237590682	0.005507	3.8E-4	0.9913	0.003297	495.2	0.00387	Global search reduced cost.
967	106	1	1	0.24843376403308096	0.005506	3.8E-4	0.9967	0.003259	500.8	0.00389	Exploration base, Delta = 1.0.
968	106	2	1	0.24847904939841955	0.005505	3.8E-4	0.9967	0.003259	500.8	0.00389	Cost not reduced at c1-dc1.
969	106	3	1	0.2484711446771541	0.005507	3.8E-4	0.9967	0.003259	500.8	0.00389	Cost not reduced at c1+dc1.
970	106	4	1	0.2484409295297323	0.005506	3.79E-4	0.9967	0.003259	500.8	0.00389	Cost not reduced at c2-dc2.
971	106	5	1	0.24843671891491628	0.005506	3.81E-4	0.9967	0.003259	500.8	0.00389	Cost not reduced at c2+dc2.
972	106	6	1	0.2483893158458406	0.005506	3.8E-4	0.9968	0.003259	500.8	0.00389	Cost reduced     at cs1+dcs1.
973	106	7	1	0.24840582867012587	0.005506	3.8E-4	0.9968	0.003258	500.8	0.00389	Cost not reduced at cs2-dcs2.
974	106	8	1	0.2483742725443928	0.005506	3.8E-4	0.9968	0.00326	500.8	0.00389	Cost reduced     at cs2+dcs2.
975	106	9	1	0.24837414145774436	0.005506	3.8E-4	0.9968	0.00326	500.9	0.00389	Cost reduced     at RPar+dRPar.
976	106	10	1	0.248491386087025	0.005506	3.8E-4	0.9968	0.00326	500.9	0.00388	Cost not reduced at RSer-dRSer.
977	106	11	1	0.24826760811363893	0.005506	3.8E-4	0.9968	0.00326	500.9	0.0039	Cost reduced     at RSer+dRSer.
977	106	12	1	0.24826760811363893	0.005506	3.8E-4	0.9968	0.00326	500.9	0.0039	Global search reduced cost.
978	107	1	1	0.246027392325153	0.005505	3.8E-4	1.0023	0.003223	506.6	0.00393	Exploration base, Delta = 1.0.
979	107	2	1	0.24613052973313362	0.005504	3.8E-4	1.0023	0.003223	506.6	0.00393	Cost not reduced at c1-dc1.
980	107	3	1	0.24599882963712896	0.005506	3.8E-4	1.0023	0.003223	506.6	0.00393	Cost reduced     at c1+dc1.
981	107	4	1	0.2459983789364335	0.005506	3.79E-4	1.0023	0.003223	506.6	0.00393	Cost reduced     at c2-dc2.
982	107	5	1	0.24595402877474862	0.005506	3.79E-4	1.0024	0.003223	506.6	0.00393	Cost reduced     at cs1+dcs1.
983	107	6	1	0.24594005751557133	0.005506	3.79E-4	1.0024	0.003224	506.6	0.00393	Cost reduced     at cs2+dcs2.
984	107	7	1	0.24593992843870474	0.005506	3.79E-4	1.0024	0.003224	506.7	0.00393	Cost reduced     at RPar+dRPar.
